שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,10-02-1931,19.0,7.5
בית ג'מל מאוישת                                   ,7150,11-02-1931,17.0,7.5
בית ג'מל מאוישת                                   ,7150,12-02-1931,-,6.5
בית ג'מל מאוישת                                   ,7150,13-02-1931,14.9,6.8
בית ג'מל מאוישת                                   ,7150,14-02-1931,19.5,8.7
בית ג'מל מאוישת                                   ,7150,15-02-1931,22.3,9.3
בית ג'מל מאוישת                                   ,7150,16-02-1931,-,-
בית ג'מל מאוישת                                   ,7150,17-02-1931,-,-
בית ג'מל מאוישת                                   ,7150,18-02-1931,-,11.0
בית ג'מל מאוישת                                   ,7150,19-02-1931,-,8.9
בית ג'מל מאוישת                                   ,7150,20-02-1931,-,7.5
בית ג'מל מאוישת                                   ,7150,21-02-1931,-,9.4
בית ג'מל מאוישת                                   ,7150,22-02-1931,-,12.9
בית ג'מל מאוישת                                   ,7150,23-02-1931,-,-
בית ג'מל מאוישת                                   ,7150,24-02-1931,-,8.0
בית ג'מל מאוישת                                   ,7150,25-02-1931,-,8.5
בית ג'מל מאוישת                                   ,7150,26-02-1931,-,8.4
בית ג'מל מאוישת                                   ,7150,27-02-1931,-,8.6
בית ג'מל מאוישת                                   ,7150,28-02-1931,-,8.0
בית ג'מל מאוישת                                   ,7150,01-03-1931,18.9,8.1
בית ג'מל מאוישת                                   ,7150,02-03-1931,19.9,8.0
בית ג'מל מאוישת                                   ,7150,03-03-1931,17.5,-
בית ג'מל מאוישת                                   ,7150,04-03-1931,15.6,-
בית ג'מל מאוישת                                   ,7150,05-03-1931,14.6,5.5
בית ג'מל מאוישת                                   ,7150,06-03-1931,18.3,5.4
בית ג'מל מאוישת                                   ,7150,07-03-1931,-,9.1
בית ג'מל מאוישת                                   ,7150,08-03-1931,-,-
בית ג'מל מאוישת                                   ,7150,09-03-1931,28.0,-
בית ג'מל מאוישת                                   ,7150,10-03-1931,28.8,13.3
בית ג'מל מאוישת                                   ,7150,11-03-1931,24.4,10.5
בית ג'מל מאוישת                                   ,7150,12-03-1931,-,10.6
בית ג'מל מאוישת                                   ,7150,13-03-1931,28.9,-
בית ג'מל מאוישת                                   ,7150,14-03-1931,32.2,16.8
בית ג'מל מאוישת                                   ,7150,15-03-1931,33.5,-
בית ג'מל מאוישת                                   ,7150,16-03-1931,33.9,-
בית ג'מל מאוישת                                   ,7150,17-03-1931,33.7,-
בית ג'מל מאוישת                                   ,7150,18-03-1931,-,14.9
בית ג'מל מאוישת                                   ,7150,19-03-1931,24.5,11.5
בית ג'מל מאוישת                                   ,7150,20-03-1931,21.2,-
בית ג'מל מאוישת                                   ,7150,21-03-1931,18.8,6.6
בית ג'מל מאוישת                                   ,7150,22-03-1931,22.7,5.9
בית ג'מל מאוישת                                   ,7150,23-03-1931,24.9,10.8
בית ג'מל מאוישת                                   ,7150,24-03-1931,26.8,12.0
בית ג'מל מאוישת                                   ,7150,25-03-1931,-,-
בית ג'מל מאוישת                                   ,7150,26-03-1931,21.6,-
בית ג'מל מאוישת                                   ,7150,27-03-1931,24.8,10.0
בית ג'מל מאוישת                                   ,7150,28-03-1931,25.7,11.5
בית ג'מל מאוישת                                   ,7150,29-03-1931,22.0,8.5
בית ג'מל מאוישת                                   ,7150,30-03-1931,22.6,8.0
בית ג'מל מאוישת                                   ,7150,31-03-1931,21.1,8.7
בית ג'מל מאוישת                                   ,7150,01-04-1931,21.3,8.0
בית ג'מל מאוישת                                   ,7150,02-04-1931,26.2,9.5
בית ג'מל מאוישת                                   ,7150,03-04-1931,23.0,12.0
בית ג'מל מאוישת                                   ,7150,04-04-1931,22.5,9.8
בית ג'מל מאוישת                                   ,7150,05-04-1931,31.5,11.6
בית ג'מל מאוישת                                   ,7150,06-04-1931,32.8,-
בית ג'מל מאוישת                                   ,7150,07-04-1931,-,-
בית ג'מל מאוישת                                   ,7150,08-04-1931,30.5,9.4
בית ג'מל מאוישת                                   ,7150,09-04-1931,-,-
בית ג'מל מאוישת                                   ,7150,10-04-1931,27.8,13.2
בית ג'מל מאוישת                                   ,7150,11-04-1931,-,12.8
בית ג'מל מאוישת                                   ,7150,12-04-1931,-,10.5
בית ג'מל מאוישת                                   ,7150,13-04-1931,17.9,9.3
בית ג'מל מאוישת                                   ,7150,14-04-1931,21.2,10.2
בית ג'מל מאוישת                                   ,7150,15-04-1931,31.9,10.6
בית ג'מל מאוישת                                   ,7150,16-04-1931,-,-
בית ג'מל מאוישת                                   ,7150,17-04-1931,19.9,11.0
בית ג'מל מאוישת                                   ,7150,18-04-1931,24.3,8.0
בית ג'מל מאוישת                                   ,7150,19-04-1931,28.0,11.9
בית ג'מל מאוישת                                   ,7150,20-04-1931,30.3,14.5
בית ג'מל מאוישת                                   ,7150,21-04-1931,29.7,15.0
בית ג'מל מאוישת                                   ,7150,22-04-1931,29.0,13.0
בית ג'מל מאוישת                                   ,7150,23-04-1931,30.5,15.0
בית ג'מל מאוישת                                   ,7150,24-04-1931,27.2,15.5
בית ג'מל מאוישת                                   ,7150,25-04-1931,25.6,11.4
בית ג'מל מאוישת                                   ,7150,26-04-1931,-,11.7
בית ג'מל מאוישת                                   ,7150,27-04-1931,-,12.4
בית ג'מל מאוישת                                   ,7150,28-04-1931,24.1,12.8
בית ג'מל מאוישת                                   ,7150,29-04-1931,25.2,11.7
בית ג'מל מאוישת                                   ,7150,30-04-1931,25.0,11.5
בית ג'מל מאוישת                                   ,7150,01-05-1931,24.0,11.5
בית ג'מל מאוישת                                   ,7150,02-05-1931,23.2,12.0
בית ג'מל מאוישת                                   ,7150,03-05-1931,24.8,11.2
בית ג'מל מאוישת                                   ,7150,04-05-1931,26.0,10.5
בית ג'מל מאוישת                                   ,7150,05-05-1931,26.2,10.7
בית ג'מל מאוישת                                   ,7150,06-05-1931,27.1,12.8
בית ג'מל מאוישת                                   ,7150,07-05-1931,29.8,14.3
בית ג'מל מאוישת                                   ,7150,08-05-1931,30.2,17.5
בית ג'מל מאוישת                                   ,7150,09-05-1931,29.7,15.4
בית ג'מל מאוישת                                   ,7150,10-05-1931,28.5,15.4
בית ג'מל מאוישת                                   ,7150,11-05-1931,33.0,15.2
בית ג'מל מאוישת                                   ,7150,12-05-1931,35.6,-
בית ג'מל מאוישת                                   ,7150,13-05-1931,24.8,14.6
בית ג'מל מאוישת                                   ,7150,14-05-1931,24.5,13.1
בית ג'מל מאוישת                                   ,7150,15-05-1931,22.8,12.2
בית ג'מל מאוישת                                   ,7150,16-05-1931,28.9,12.7
בית ג'מל מאוישת                                   ,7150,17-05-1931,25.1,11.3
בית ג'מל מאוישת                                   ,7150,18-05-1931,28.3,12.4
בית ג'מל מאוישת                                   ,7150,19-05-1931,31.0,14.0
בית ג'מל מאוישת                                   ,7150,20-05-1931,30.8,13.5
בית ג'מל מאוישת                                   ,7150,21-05-1931,33.7,15.4
בית ג'מל מאוישת                                   ,7150,22-05-1931,37.8,-
בית ג'מל מאוישת                                   ,7150,23-05-1931,37.7,-
בית ג'מל מאוישת                                   ,7150,24-05-1931,35.3,19.1
בית ג'מל מאוישת                                   ,7150,25-05-1931,31.3,17.6
בית ג'מל מאוישת                                   ,7150,26-05-1931,32.2,17.8
בית ג'מל מאוישת                                   ,7150,27-05-1931,37.2,19.7
