שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,16-05-1984,29.2,13.0
בית ג'מל מאוישת                                   ,7150,17-05-1984,31.5,12.5
בית ג'מל מאוישת                                   ,7150,18-05-1984,35.7,18.8
בית ג'מל מאוישת                                   ,7150,19-05-1984,29.3,18.7
בית ג'מל מאוישת                                   ,7150,20-05-1984,30.0,15.5
בית ג'מל מאוישת                                   ,7150,21-05-1984,33.1,18.2
בית ג'מל מאוישת                                   ,7150,22-05-1984,34.0,18.6
בית ג'מל מאוישת                                   ,7150,23-05-1984,34.2,19.6
בית ג'מל מאוישת                                   ,7150,24-05-1984,31.6,15.0
בית ג'מל מאוישת                                   ,7150,25-05-1984,40.3,18.7
בית ג'מל מאוישת                                   ,7150,26-05-1984,35.4,21.3
בית ג'מל מאוישת                                   ,7150,27-05-1984,25.7,16.7
בית ג'מל מאוישת                                   ,7150,28-05-1984,26.1,15.8
בית ג'מל מאוישת                                   ,7150,29-05-1984,30.6,15.0
בית ג'מל מאוישת                                   ,7150,30-05-1984,30.7,20.6
בית ג'מל מאוישת                                   ,7150,31-05-1984,28.7,16.0
בית ג'מל מאוישת                                   ,7150,01-06-1984,27.6,16.9
בית ג'מל מאוישת                                   ,7150,02-06-1984,37.1,19.5
בית ג'מל מאוישת                                   ,7150,03-06-1984,25.2,16.9
בית ג'מל מאוישת                                   ,7150,04-06-1984,28.4,16.4
בית ג'מל מאוישת                                   ,7150,05-06-1984,29.3,14.8
בית ג'מל מאוישת                                   ,7150,06-06-1984,30.3,16.5
בית ג'מל מאוישת                                   ,7150,07-06-1984,31.5,17.3
בית ג'מל מאוישת                                   ,7150,08-06-1984,32.8,17.0
בית ג'מל מאוישת                                   ,7150,09-06-1984,34.8,19.5
בית ג'מל מאוישת                                   ,7150,10-06-1984,32.9,16.4
בית ג'מל מאוישת                                   ,7150,11-06-1984,30.1,18.0
בית ג'מל מאוישת                                   ,7150,12-06-1984,30.5,16.7
בית ג'מל מאוישת                                   ,7150,13-06-1984,28.6,16.6
בית ג'מל מאוישת                                   ,7150,14-06-1984,27.8,17.5
בית ג'מל מאוישת                                   ,7150,15-06-1984,29.7,17.0
בית ג'מל מאוישת                                   ,7150,16-06-1984,29.2,18.0
בית ג'מל מאוישת                                   ,7150,17-06-1984,27.2,17.2
בית ג'מל מאוישת                                   ,7150,18-06-1984,-,17.0
בית ג'מל מאוישת                                   ,7150,19-06-1984,29.5,17.0
בית ג'מל מאוישת                                   ,7150,20-06-1984,27.0,18.2
בית ג'מל מאוישת                                   ,7150,21-06-1984,28.0,17.5
בית ג'מל מאוישת                                   ,7150,22-06-1984,-,17.5
בית ג'מל מאוישת                                   ,7150,23-06-1984,29.2,17.0
בית ג'מל מאוישת                                   ,7150,24-06-1984,33.0,17.5
בית ג'מל מאוישת                                   ,7150,25-06-1984,31.9,21.0
בית ג'מל מאוישת                                   ,7150,26-06-1984,31.0,18.0
בית ג'מל מאוישת                                   ,7150,27-06-1984,30.9,18.4
בית ג'מל מאוישת                                   ,7150,28-06-1984,31.0,19.0
בית ג'מל מאוישת                                   ,7150,29-06-1984,30.1,17.5
בית ג'מל מאוישת                                   ,7150,30-06-1984,30.7,17.5
בית ג'מל מאוישת                                   ,7150,01-07-1984,32.2,17.8
בית ג'מל מאוישת                                   ,7150,02-07-1984,32.6,17.5
בית ג'מל מאוישת                                   ,7150,03-07-1984,32.2,16.4
בית ג'מל מאוישת                                   ,7150,04-07-1984,34.8,20.4
בית ג'מל מאוישת                                   ,7150,05-07-1984,34.0,22.2
בית ג'מל מאוישת                                   ,7150,06-07-1984,29.8,19.7
בית ג'מל מאוישת                                   ,7150,07-07-1984,28.0,18.6
בית ג'מל מאוישת                                   ,7150,08-07-1984,28.5,18.0
בית ג'מל מאוישת                                   ,7150,09-07-1984,-,19.2
בית ג'מל מאוישת                                   ,7150,10-07-1984,29.8,20.0
בית ג'מל מאוישת                                   ,7150,11-07-1984,29.8,18.5
בית ג'מל מאוישת                                   ,7150,12-07-1984,30.2,19.2
בית ג'מל מאוישת                                   ,7150,13-07-1984,31.7,18.3
בית ג'מל מאוישת                                   ,7150,14-07-1984,31.3,19.0
בית ג'מל מאוישת                                   ,7150,15-07-1984,30.2,19.5
בית ג'מל מאוישת                                   ,7150,16-07-1984,31.4,20.5
בית ג'מל מאוישת                                   ,7150,17-07-1984,33.7,21.0
בית ג'מל מאוישת                                   ,7150,18-07-1984,35.2,23.0
בית ג'מל מאוישת                                   ,7150,19-07-1984,33.7,22.5
בית ג'מל מאוישת                                   ,7150,20-07-1984,31.5,19.0
בית ג'מל מאוישת                                   ,7150,21-07-1984,29.9,18.8
בית ג'מל מאוישת                                   ,7150,22-07-1984,31.4,18.8
בית ג'מל מאוישת                                   ,7150,23-07-1984,32.2,19.6
בית ג'מל מאוישת                                   ,7150,24-07-1984,32.7,20.5
בית ג'מל מאוישת                                   ,7150,25-07-1984,32.7,20.8
בית ג'מל מאוישת                                   ,7150,26-07-1984,32.9,19.9
בית ג'מל מאוישת                                   ,7150,27-07-1984,33.3,19.1
בית ג'מל מאוישת                                   ,7150,28-07-1984,35.0,19.1
בית ג'מל מאוישת                                   ,7150,29-07-1984,30.9,21.0
בית ג'מל מאוישת                                   ,7150,30-07-1984,28.3,20.2
בית ג'מל מאוישת                                   ,7150,31-07-1984,29.9,19.0
בית ג'מל מאוישת                                   ,7150,01-08-1984,30.7,18.8
בית ג'מל מאוישת                                   ,7150,02-08-1984,31.3,19.8
בית ג'מל מאוישת                                   ,7150,03-08-1984,31.7,19.5
בית ג'מל מאוישת                                   ,7150,04-08-1984,31.9,19.5
בית ג'מל מאוישת                                   ,7150,05-08-1984,31.2,19.2
בית ג'מל מאוישת                                   ,7150,06-08-1984,32.1,20.0
בית ג'מל מאוישת                                   ,7150,07-08-1984,32.6,21.3
בית ג'מל מאוישת                                   ,7150,08-08-1984,32.2,18.4
בית ג'מל מאוישת                                   ,7150,09-08-1984,32.2,20.0
בית ג'מל מאוישת                                   ,7150,10-08-1984,32.2,20.0
בית ג'מל מאוישת                                   ,7150,11-08-1984,31.7,20.6
בית ג'מל מאוישת                                   ,7150,12-08-1984,32.7,19.9
בית ג'מל מאוישת                                   ,7150,13-08-1984,32.8,19.4
בית ג'מל מאוישת                                   ,7150,14-08-1984,31.0,21.3
בית ג'מל מאוישת                                   ,7150,15-08-1984,32.2,20.3
בית ג'מל מאוישת                                   ,7150,16-08-1984,32.5,20.0
בית ג'מל מאוישת                                   ,7150,17-08-1984,29.9,20.5
בית ג'מל מאוישת                                   ,7150,18-08-1984,29.0,20.0
בית ג'מל מאוישת                                   ,7150,19-08-1984,30.5,19.5
בית ג'מל מאוישת                                   ,7150,20-08-1984,29.3,20.0
בית ג'מל מאוישת                                   ,7150,21-08-1984,28.5,19.3
בית ג'מל מאוישת                                   ,7150,22-08-1984,29.0,19.1
בית ג'מל מאוישת                                   ,7150,23-08-1984,28.0,18.8
בית ג'מל מאוישת                                   ,7150,24-08-1984,29.2,19.3
בית ג'מל מאוישת                                   ,7150,25-08-1984,31.0,20.0
בית ג'מל מאוישת                                   ,7150,26-08-1984,33.1,18.7
בית ג'מל מאוישת                                   ,7150,27-08-1984,33.9,21.6
בית ג'מל מאוישת                                   ,7150,28-08-1984,30.5,20.0
בית ג'מל מאוישת                                   ,7150,29-08-1984,30.5,19.8
בית ג'מל מאוישת                                   ,7150,30-08-1984,31.9,20.8
בית ג'מל מאוישת                                   ,7150,31-08-1984,31.5,20.0
בית ג'מל מאוישת                                   ,7150,01-09-1984,36.6,20.0
בית ג'מל מאוישת                                   ,7150,02-09-1984,32.1,21.0
בית ג'מל מאוישת                                   ,7150,03-09-1984,29.6,19.8
בית ג'מל מאוישת                                   ,7150,04-09-1984,30.8,19.4
בית ג'מל מאוישת                                   ,7150,05-09-1984,31.8,19.3
בית ג'מל מאוישת                                   ,7150,06-09-1984,32.1,19.0
בית ג'מל מאוישת                                   ,7150,07-09-1984,32.0,19.8
בית ג'מל מאוישת                                   ,7150,08-09-1984,30.3,18.7
בית ג'מל מאוישת                                   ,7150,09-09-1984,32.4,17.4
בית ג'מל מאוישת                                   ,7150,10-09-1984,33.0,18.9
בית ג'מל מאוישת                                   ,7150,11-09-1984,33.6,18.5
בית ג'מל מאוישת                                   ,7150,12-09-1984,36.4,23.3
בית ג'מל מאוישת                                   ,7150,13-09-1984,32.0,20.1
בית ג'מל מאוישת                                   ,7150,14-09-1984,29.3,18.4
בית ג'מל מאוישת                                   ,7150,15-09-1984,30.1,19.0
בית ג'מל מאוישת                                   ,7150,16-09-1984,30.0,19.0
בית ג'מל מאוישת                                   ,7150,17-09-1984,30.3,18.4
בית ג'מל מאוישת                                   ,7150,18-09-1984,30.0,18.4
בית ג'מל מאוישת                                   ,7150,19-09-1984,31.4,18.0
בית ג'מל מאוישת                                   ,7150,20-09-1984,33.0,18.0
בית ג'מל מאוישת                                   ,7150,21-09-1984,33.5,19.0
בית ג'מל מאוישת                                   ,7150,22-09-1984,34.0,20.6
בית ג'מל מאוישת                                   ,7150,23-09-1984,34.5,20.0
בית ג'מל מאוישת                                   ,7150,24-09-1984,34.4,19.4
בית ג'מל מאוישת                                   ,7150,25-09-1984,32.0,18.5
בית ג'מל מאוישת                                   ,7150,26-09-1984,31.0,18.5
בית ג'מל מאוישת                                   ,7150,27-09-1984,29.9,19.0
בית ג'מל מאוישת                                   ,7150,28-09-1984,28.8,19.5
בית ג'מל מאוישת                                   ,7150,29-09-1984,28.3,17.4
בית ג'מל מאוישת                                   ,7150,30-09-1984,32.8,17.7
בית ג'מל מאוישת                                   ,7150,01-10-1984,32.4,21.4
בית ג'מל מאוישת                                   ,7150,02-10-1984,31.6,20.0
בית ג'מל מאוישת                                   ,7150,03-10-1984,31.5,19.8
בית ג'מל מאוישת                                   ,7150,04-10-1984,32.0,18.7
בית ג'מל מאוישת                                   ,7150,05-10-1984,31.5,19.3
בית ג'מל מאוישת                                   ,7150,06-10-1984,32.7,17.6
בית ג'מל מאוישת                                   ,7150,07-10-1984,31.6,16.4
בית ג'מל מאוישת                                   ,7150,08-10-1984,31.1,18.0
בית ג'מל מאוישת                                   ,7150,09-10-1984,31.6,18.4
בית ג'מל מאוישת                                   ,7150,10-10-1984,37.2,19.5
בית ג'מל מאוישת                                   ,7150,11-10-1984,37.0,23.5
בית ג'מל מאוישת                                   ,7150,12-10-1984,34.0,20.5
בית ג'מל מאוישת                                   ,7150,13-10-1984,33.5,19.6
בית ג'מל מאוישת                                   ,7150,14-10-1984,31.5,19.0
בית ג'מל מאוישת                                   ,7150,15-10-1984,28.1,18.3
בית ג'מל מאוישת                                   ,7150,16-10-1984,25.0,18.6
בית ג'מל מאוישת                                   ,7150,17-10-1984,27.8,15.4
בית ג'מל מאוישת                                   ,7150,18-10-1984,22.7,14.2
בית ג'מל מאוישת                                   ,7150,19-10-1984,23.0,13.0
בית ג'מל מאוישת                                   ,7150,20-10-1984,25.1,13.5
בית ג'מל מאוישת                                   ,7150,21-10-1984,27.1,17.4
בית ג'מל מאוישת                                   ,7150,22-10-1984,28.5,17.8
בית ג'מל מאוישת                                   ,7150,23-10-1984,27.6,16.1
בית ג'מל מאוישת                                   ,7150,24-10-1984,26.1,15.8
בית ג'מל מאוישת                                   ,7150,25-10-1984,25.5,15.2
בית ג'מל מאוישת                                   ,7150,26-10-1984,25.5,15.1
בית ג'מל מאוישת                                   ,7150,27-10-1984,25.9,15.5
בית ג'מל מאוישת                                   ,7150,28-10-1984,26.5,15.4
בית ג'מל מאוישת                                   ,7150,29-10-1984,25.3,16.0
בית ג'מל מאוישת                                   ,7150,30-10-1984,29.6,14.7
בית ג'מל מאוישת                                   ,7150,31-10-1984,25.1,18.4
בית ג'מל מאוישת                                   ,7150,01-11-1984,24.0,16.4
בית ג'מל מאוישת                                   ,7150,02-11-1984,23.7,16.6
בית ג'מל מאוישת                                   ,7150,03-11-1984,26.1,17.0
בית ג'מל מאוישת                                   ,7150,04-11-1984,27.0,17.8
בית ג'מל מאוישת                                   ,7150,05-11-1984,24.7,15.8
בית ג'מל מאוישת                                   ,7150,06-11-1984,23.1,13.7
בית ג'מל מאוישת                                   ,7150,07-11-1984,23.8,14.5
בית ג'מל מאוישת                                   ,7150,08-11-1984,24.0,13.4
בית ג'מל מאוישת                                   ,7150,09-11-1984,25.0,14.0
בית ג'מל מאוישת                                   ,7150,10-11-1984,23.6,13.8
בית ג'מל מאוישת                                   ,7150,11-11-1984,22.0,12.9
בית ג'מל מאוישת                                   ,7150,12-11-1984,20.9,14.1
בית ג'מל מאוישת                                   ,7150,13-11-1984,20.0,13.7
בית ג'מל מאוישת                                   ,7150,14-11-1984,23.8,13.9
בית ג'מל מאוישת                                   ,7150,15-11-1984,24.7,15.5
בית ג'מל מאוישת                                   ,7150,16-11-1984,23.3,14.8
בית ג'מל מאוישת                                   ,7150,17-11-1984,17.5,13.3
בית ג'מל מאוישת                                   ,7150,18-11-1984,19.2,13.4
בית ג'מל מאוישת                                   ,7150,19-11-1984,23.5,13.3
בית ג'מל מאוישת                                   ,7150,20-11-1984,25.7,14.7
בית ג'מל מאוישת                                   ,7150,21-11-1984,23.7,14.7
בית ג'מל מאוישת                                   ,7150,22-11-1984,22.3,15.6
בית ג'מל מאוישת                                   ,7150,23-11-1984,20.3,13.5
בית ג'מל מאוישת                                   ,7150,24-11-1984,18.2,12.4
בית ג'מל מאוישת                                   ,7150,25-11-1984,20.7,12.4
בית ג'מל מאוישת                                   ,7150,26-11-1984,22.5,13.5
בית ג'מל מאוישת                                   ,7150,27-11-1984,21.4,15.0
בית ג'מל מאוישת                                   ,7150,28-11-1984,23.5,14.1
בית ג'מל מאוישת                                   ,7150,29-11-1984,20.5,13.0
בית ג'מל מאוישת                                   ,7150,30-11-1984,19.7,10.1
בית ג'מל מאוישת                                   ,7150,01-12-1984,20.4,9.7
בית ג'מל מאוישת                                   ,7150,02-12-1984,19.2,10.2
בית ג'מל מאוישת                                   ,7150,03-12-1984,18.3,11.0
בית ג'מל מאוישת                                   ,7150,04-12-1984,17.3,11.5
בית ג'מל מאוישת                                   ,7150,05-12-1984,17.0,10.0
בית ג'מל מאוישת                                   ,7150,06-12-1984,14.1,6.0
בית ג'מל מאוישת                                   ,7150,07-12-1984,15.0,6.2
בית ג'מל מאוישת                                   ,7150,08-12-1984,16.1,6.8
בית ג'מל מאוישת                                   ,7150,09-12-1984,16.1,8.0
בית ג'מל מאוישת                                   ,7150,10-12-1984,14.4,6.3
בית ג'מל מאוישת                                   ,7150,11-12-1984,17.2,5.8
בית ג'מל מאוישת                                   ,7150,12-12-1984,15.5,8.9
בית ג'מל מאוישת                                   ,7150,13-12-1984,13.0,8.7
בית ג'מל מאוישת                                   ,7150,14-12-1984,13.5,7.7
בית ג'מל מאוישת                                   ,7150,15-12-1984,18.1,8.8
בית ג'מל מאוישת                                   ,7150,16-12-1984,18.1,9.3
בית ג'מל מאוישת                                   ,7150,17-12-1984,20.0,9.8
בית ג'מל מאוישת                                   ,7150,18-12-1984,18.2,10.5
בית ג'מל מאוישת                                   ,7150,19-12-1984,23.0,10.0
בית ג'מל מאוישת                                   ,7150,20-12-1984,20.0,11.1
בית ג'מל מאוישת                                   ,7150,21-12-1984,23.0,13.0
בית ג'מל מאוישת                                   ,7150,22-12-1984,23.8,15.0
בית ג'מל מאוישת                                   ,7150,23-12-1984,20.4,13.5
בית ג'מל מאוישת                                   ,7150,24-12-1984,18.1,11.5
בית ג'מל מאוישת                                   ,7150,25-12-1984,18.6,10.1
בית ג'מל מאוישת                                   ,7150,26-12-1984,17.9,10.3
בית ג'מל מאוישת                                   ,7150,27-12-1984,17.4,9.6
בית ג'מל מאוישת                                   ,7150,28-12-1984,18.6,9.5
בית ג'מל מאוישת                                   ,7150,29-12-1984,19.4,9.3
בית ג'מל מאוישת                                   ,7150,30-12-1984,21.5,11.5
בית ג'מל מאוישת                                   ,7150,31-12-1984,21.8,12.7
בית ג'מל מאוישת                                   ,7150,01-01-1985,17.5,10.1
בית ג'מל מאוישת                                   ,7150,02-01-1985,15.3,7.4
בית ג'מל מאוישת                                   ,7150,03-01-1985,16.0,8.1
בית ג'מל מאוישת                                   ,7150,04-01-1985,19.3,8.3
בית ג'מל מאוישת                                   ,7150,05-01-1985,17.6,9.0
בית ג'מל מאוישת                                   ,7150,06-01-1985,21.0,10.0
בית ג'מל מאוישת                                   ,7150,07-01-1985,21.2,12.8
בית ג'מל מאוישת                                   ,7150,08-01-1985,24.3,13.7
בית ג'מל מאוישת                                   ,7150,09-01-1985,26.6,14.9
בית ג'מל מאוישת                                   ,7150,10-01-1985,27.6,15.8
בית ג'מל מאוישת                                   ,7150,11-01-1985,19.5,13.1
בית ג'מל מאוישת                                   ,7150,12-01-1985,20.0,12.5
בית ג'מל מאוישת                                   ,7150,13-01-1985,21.0,13.6
בית ג'מל מאוישת                                   ,7150,14-01-1985,26.6,18.6
בית ג'מל מאוישת                                   ,7150,15-01-1985,22.0,12.3
בית ג'מל מאוישת                                   ,7150,16-01-1985,19.2,11.5
בית ג'מל מאוישת                                   ,7150,17-01-1985,22.5,11.5
בית ג'מל מאוישת                                   ,7150,18-01-1985,24.0,10.6
בית ג'מל מאוישת                                   ,7150,19-01-1985,17.5,10.5
בית ג'מל מאוישת                                   ,7150,20-01-1985,19.7,11.1
בית ג'מל מאוישת                                   ,7150,21-01-1985,16.0,9.4
בית ג'מל מאוישת                                   ,7150,22-01-1985,12.2,10.4
בית ג'מל מאוישת                                   ,7150,23-01-1985,18.1,9.1
בית ג'מל מאוישת                                   ,7150,24-01-1985,19.9,9.2
בית ג'מל מאוישת                                   ,7150,25-01-1985,21.5,11.9
בית ג'מל מאוישת                                   ,7150,26-01-1985,21.5,11.5
בית ג'מל מאוישת                                   ,7150,27-01-1985,25.3,16.0
בית ג'מל מאוישת                                   ,7150,28-01-1985,23.1,14.4
בית ג'מל מאוישת                                   ,7150,29-01-1985,18.5,8.8
בית ג'מל מאוישת                                   ,7150,30-01-1985,17.3,11.3
בית ג'מל מאוישת                                   ,7150,31-01-1985,15.0,10.8
בית ג'מל מאוישת                                   ,7150,01-02-1985,12.9,6.8
בית ג'מל מאוישת                                   ,7150,02-02-1985,12.5,7.1
בית ג'מל מאוישת                                   ,7150,03-02-1985,14.4,7.0
בית ג'מל מאוישת                                   ,7150,04-02-1985,16.0,9.4
בית ג'מל מאוישת                                   ,7150,05-02-1985,12.5,6.0
בית ג'מל מאוישת                                   ,7150,06-02-1985,10.7,5.5
בית ג'מל מאוישת                                   ,7150,07-02-1985,16.2,7.0
בית ג'מל מאוישת                                   ,7150,08-02-1985,17.0,8.0
בית ג'מל מאוישת                                   ,7150,09-02-1985,18.1,9.5
בית ג'מל מאוישת                                   ,7150,10-02-1985,20.1,9.4
בית ג'מל מאוישת                                   ,7150,11-02-1985,20.7,9.8
בית ג'מל מאוישת                                   ,7150,12-02-1985,24.3,11.0
בית ג'מל מאוישת                                   ,7150,13-02-1985,25.5,15.5
בית ג'מל מאוישת                                   ,7150,14-02-1985,21.7,10.5
בית ג'מל מאוישת                                   ,7150,15-02-1985,10.6,6.0
בית ג'מל מאוישת                                   ,7150,16-02-1985,13.9,5.5
בית ג'מל מאוישת                                   ,7150,17-02-1985,15.8,9.2
בית ג'מל מאוישת                                   ,7150,18-02-1985,15.6,8.0
בית ג'מל מאוישת                                   ,7150,19-02-1985,23.0,12.5
בית ג'מל מאוישת                                   ,7150,20-02-1985,17.1,11.8
בית ג'מל מאוישת                                   ,7150,21-02-1985,13.0,5.0
בית ג'מל מאוישת                                   ,7150,22-02-1985,12.0,5.0
בית ג'מל מאוישת                                   ,7150,23-02-1985,15.6,6.9
בית ג'מל מאוישת                                   ,7150,24-02-1985,22.6,11.4
בית ג'מל מאוישת                                   ,7150,25-02-1985,14.3,4.0
בית ג'מל מאוישת                                   ,7150,26-02-1985,8.7,2.6
בית ג'מל מאוישת                                   ,7150,27-02-1985,10.0,3.4
בית ג'מל מאוישת                                   ,7150,28-02-1985,13.5,6.4
בית ג'מל מאוישת                                   ,7150,01-03-1985,15.1,3.5
בית ג'מל מאוישת                                   ,7150,02-03-1985,15.8,5.9
בית ג'מל מאוישת                                   ,7150,03-03-1985,13.5,3.0
בית ג'מל מאוישת                                   ,7150,04-03-1985,17.6,3.6
בית ג'מל מאוישת                                   ,7150,05-03-1985,16.8,8.8
בית ג'מל מאוישת                                   ,7150,06-03-1985,19.0,9.1
בית ג'מל מאוישת                                   ,7150,07-03-1985,17.4,6.0
בית ג'מל מאוישת                                   ,7150,08-03-1985,21.6,5.8
בית ג'מל מאוישת                                   ,7150,09-03-1985,23.7,11.0
בית ג'מל מאוישת                                   ,7150,10-03-1985,23.1,13.3
בית ג'מל מאוישת                                   ,7150,11-03-1985,21.7,12.0
בית ג'מל מאוישת                                   ,7150,12-03-1985,22.7,11.0
בית ג'מל מאוישת                                   ,7150,13-03-1985,23.9,12.1
בית ג'מל מאוישת                                   ,7150,14-03-1985,24.6,12.9
בית ג'מל מאוישת                                   ,7150,15-03-1985,23.5,11.0
בית ג'מל מאוישת                                   ,7150,16-03-1985,23.6,15.0
בית ג'מל מאוישת                                   ,7150,17-03-1985,25.3,16.3
בית ג'מל מאוישת                                   ,7150,18-03-1985,22.6,14.0
בית ג'מל מאוישת                                   ,7150,19-03-1985,21.5,11.8
בית ג'מל מאוישת                                   ,7150,20-03-1985,20.0,10.8
בית ג'מל מאוישת                                   ,7150,21-03-1985,21.2,8.7
בית ג'מל מאוישת                                   ,7150,22-03-1985,23.7,11.1
בית ג'מל מאוישת                                   ,7150,23-03-1985,20.2,13.0
בית ג'מל מאוישת                                   ,7150,24-03-1985,15.4,11.2
בית ג'מל מאוישת                                   ,7150,25-03-1985,18.1,10.7
בית ג'מל מאוישת                                   ,7150,26-03-1985,23.3,9.5
בית ג'מל מאוישת                                   ,7150,27-03-1985,30.1,15.1
בית ג'מל מאוישת                                   ,7150,28-03-1985,24.6,13.8
בית ג'מל מאוישת                                   ,7150,29-03-1985,22.1,12.9
בית ג'מל מאוישת                                   ,7150,30-03-1985,23.1,12.0
בית ג'מל מאוישת                                   ,7150,31-03-1985,29.0,15.2
בית ג'מל מאוישת                                   ,7150,01-04-1985,19.1,11.8
בית ג'מל מאוישת                                   ,7150,02-04-1985,17.5,10.6
בית ג'מל מאוישת                                   ,7150,03-04-1985,18.5,10.5
בית ג'מל מאוישת                                   ,7150,04-04-1985,22.0,9.3
בית ג'מל מאוישת                                   ,7150,05-04-1985,19.0,10.4
בית ג'מל מאוישת                                   ,7150,06-04-1985,18.9,10.8
בית ג'מל מאוישת                                   ,7150,07-04-1985,19.8,10.5
בית ג'מל מאוישת                                   ,7150,08-04-1985,21.9,9.6
בית ג'מל מאוישת                                   ,7150,09-04-1985,24.3,12.0
בית ג'מל מאוישת                                   ,7150,10-04-1985,24.5,12.0
בית ג'מל מאוישת                                   ,7150,11-04-1985,27.6,12.5
בית ג'מל מאוישת                                   ,7150,12-04-1985,31.0,17.5
בית ג'מל מאוישת                                   ,7150,13-04-1985,32.6,18.5
בית ג'מל מאוישת                                   ,7150,14-04-1985,21.0,13.0
בית ג'מל מאוישת                                   ,7150,15-04-1985,22.5,11.5
בית ג'מל מאוישת                                   ,7150,16-04-1985,30.6,13.0
בית ג'מל מאוישת                                   ,7150,17-04-1985,35.5,22.0
בית ג'מל מאוישת                                   ,7150,18-04-1985,27.7,16.5
בית ג'מל מאוישת                                   ,7150,19-04-1985,23.0,13.4
בית ג'מל מאוישת                                   ,7150,20-04-1985,24.3,11.0
בית ג'מל מאוישת                                   ,7150,21-04-1985,25.9,16.0
בית ג'מל מאוישת                                   ,7150,22-04-1985,17.0,9.7
בית ג'מל מאוישת                                   ,7150,23-04-1985,18.7,10.0
בית ג'מל מאוישת                                   ,7150,24-04-1985,27.2,12.6
בית ג'מל מאוישת                                   ,7150,25-04-1985,22.1,14.6
בית ג'מל מאוישת                                   ,7150,26-04-1985,21.4,13.3
בית ג'מל מאוישת                                   ,7150,27-04-1985,24.6,12.0
בית ג'מל מאוישת                                   ,7150,28-04-1985,29.0,16.3
בית ג'מל מאוישת                                   ,7150,29-04-1985,31.5,19.1
בית ג'מל מאוישת                                   ,7150,30-04-1985,32.1,20.3
בית ג'מל מאוישת                                   ,7150,01-05-1985,20.3,14.0
בית ג'מל מאוישת                                   ,7150,02-05-1985,20.5,12.5
בית ג'מל מאוישת                                   ,7150,03-05-1985,24.3,12.3
בית ג'מל מאוישת                                   ,7150,04-05-1985,26.0,13.8
בית ג'מל מאוישת                                   ,7150,05-05-1985,27.6,14.0
בית ג'מל מאוישת                                   ,7150,06-05-1985,27.5,17.0
בית ג'מל מאוישת                                   ,7150,07-05-1985,35.5,20.5
בית ג'מל מאוישת                                   ,7150,08-05-1985,37.0,22.5
בית ג'מל מאוישת                                   ,7150,09-05-1985,32.2,16.8
בית ג'מל מאוישת                                   ,7150,10-05-1985,33.9,22.0
בית ג'מל מאוישת                                   ,7150,11-05-1985,29.5,17.0
בית ג'מל מאוישת                                   ,7150,12-05-1985,25.9,15.5
בית ג'מל מאוישת                                   ,7150,13-05-1985,24.0,15.5
בית ג'מל מאוישת                                   ,7150,14-05-1985,24.1,16.8
בית ג'מל מאוישת                                   ,7150,15-05-1985,23.6,14.8
בית ג'מל מאוישת                                   ,7150,16-05-1985,27.0,14.5
בית ג'מל מאוישת                                   ,7150,17-05-1985,29.5,15.6
בית ג'מל מאוישת                                   ,7150,18-05-1985,32.1,18.0
בית ג'מל מאוישת                                   ,7150,19-05-1985,32.4,21.0
בית ג'מל מאוישת                                   ,7150,20-05-1985,31.1,19.5
בית ג'מל מאוישת                                   ,7150,21-05-1985,30.5,15.5
בית ג'מל מאוישת                                   ,7150,22-05-1985,32.7,19.5
בית ג'מל מאוישת                                   ,7150,23-05-1985,37.8,24.1
בית ג'מל מאוישת                                   ,7150,24-05-1985,28.6,18.4
בית ג'מל מאוישת                                   ,7150,25-05-1985,27.6,16.6
בית ג'מל מאוישת                                   ,7150,26-05-1985,29.5,16.2
בית ג'מל מאוישת                                   ,7150,27-05-1985,36.5,18.0
בית ג'מל מאוישת                                   ,7150,28-05-1985,31.6,18.5
בית ג'מל מאוישת                                   ,7150,29-05-1985,27.0,18.0
בית ג'מל מאוישת                                   ,7150,30-05-1985,26.0,16.4
בית ג'מל מאוישת                                   ,7150,31-05-1985,28.1,16.0
בית ג'מל מאוישת                                   ,7150,01-06-1985,31.2,16.0
בית ג'מל מאוישת                                   ,7150,02-06-1985,35.2,19.1
בית ג'מל מאוישת                                   ,7150,03-06-1985,40.2,25.6
בית ג'מל מאוישת                                   ,7150,04-06-1985,28.6,19.4
בית ג'מל מאוישת                                   ,7150,05-06-1985,27.5,17.4
בית ג'מל מאוישת                                   ,7150,06-06-1985,27.9,17.5
בית ג'מל מאוישת                                   ,7150,07-06-1985,28.3,17.6
בית ג'מל מאוישת                                   ,7150,08-06-1985,30.0,15.0
בית ג'מל מאוישת                                   ,7150,09-06-1985,31.8,18.2
בית ג'מל מאוישת                                   ,7150,10-06-1985,31.0,18.5
בית ג'מל מאוישת                                   ,7150,11-06-1985,33.5,14.8
בית ג'מל מאוישת                                   ,7150,12-06-1985,32.5,18.5
בית ג'מל מאוישת                                   ,7150,13-06-1985,31.0,20.8
בית ג'מל מאוישת                                   ,7150,14-06-1985,29.6,17.0
בית ג'מל מאוישת                                   ,7150,15-06-1985,29.0,17.5
בית ג'מל מאוישת                                   ,7150,16-06-1985,29.6,18.2
בית ג'מל מאוישת                                   ,7150,17-06-1985,32.5,19.8
